iteration,action_noise_std,value_function_loss,surrogate_loss,entropy_loss,mean_reward,mean_episode_length,rew_air_time,rew_base_angular_vel,rew_base_linear_vel,rew_foot_clearance,rew_gait,rew_action_smoothness,rew_air_time_variance,rew_base_motion,rew_base_orientation,rew_foot_slip,rew_joint_acc,rew_joint_pos,rew_joint_torques,rew_joint_vel,terrain_level,error_vel_xy,error_vel_yaw,term_timeout,term_body_contact,term_out_of_bounds,total_timesteps
483,0.45,0.4224,-0.0077,8.9371,434.14,1710.02,0.877,4.1743,17.3199,0.2022,6.677,-2.7114,-0.0046,-0.6558,-0.4172,-0.3613,-0.1564,-0.3465,-0.0141,-0.1037,2.5072,1.095,0.3723,0.8322,0.1678,0.0,56918400.0
484,0.45,0.5374,-0.0051,8.9302,448.36,1771.59,0.8618,4.0684,17.5828,0.1972,6.5094,-2.6619,-0.0046,-0.648,-0.4308,-0.387,-0.1959,-0.345,-0.0141,-0.1049,2.5177,0.9951,0.3889,0.8324,0.1676,0.0,57036000.0
485,0.45,0.5791,-0.0075,8.909,440.69,1716.14,0.807,3.8451,16.2902,0.1888,6.1393,-2.5031,-0.0042,-0.6048,-0.4022,-0.3523,-0.169,-0.3265,-0.0133,-0.0977,2.5309,1.0096,0.3597,0.8317,0.1683,0.0,57153600.0
486,0.45,0.6993,-0.0056,8.8936,443.17,1764.56,0.8177,3.8848,16.0054,0.1812,6.2532,-2.5428,-0.0042,-0.6099,-0.3982,-0.3604,-0.1699,-0.3247,-0.0135,-0.0992,2.544,1.0451,0.3677,0.8321,0.1679,0.0,57271200.0
487,0.45,0.4933,-0.0066,8.8652,422.41,1657.2,0.8187,3.8625,16.2417,0.1886,6.2036,-2.4997,-0.0042,-0.6034,-0.3878,-0.3458,-0.1539,-0.3163,-0.0132,-0.0972,2.5555,0.9789,0.3494,0.832,0.168,0.0,57388800.0
488,0.45,0.6384,0.0058,8.8512,436.05,1737.4,0.7938,3.893,16.5008,0.1822,6.2156,-2.5418,-0.0042,-0.6078,-0.3885,-0.346,-0.1389,-0.3445,-0.0131,-0.0985,2.5673,0.9984,0.3581,0.8321,0.1679,0.0,57506400.0
489,0.45,0.5361,-0.0068,8.8433,400.82,1619.16,0.721,3.3904,13.6948,0.1579,5.3902,-2.2058,-0.0038,-0.5499,-0.3517,-0.3186,-0.1257,-0.291,-0.0115,-0.0867,2.5765,0.9579,0.3208,0.8318,0.1682,0.0,57624000.0
490,0.45,0.5196,-0.007,8.822,430.8,1697.12,0.8473,4.0274,16.9515,0.189,6.4847,-2.6199,-0.0044,-0.6222,-0.4103,-0.3665,-0.1571,-0.3334,-0.0137,-0.1018,2.5893,1.0522,0.3754,0.8318,0.1682,0.0,57741600.0
491,0.45,0.6197,-0.0051,8.8204,464.39,1811.29,0.8498,4.2504,17.7673,0.205,6.8501,-2.7571,-0.0044,-0.6327,-0.4096,-0.3868,-0.1849,-0.363,-0.0146,-0.107,2.6016,1.0917,0.3734,0.8326,0.1674,0.0,57859200.0
492,0.45,0.5041,-0.0072,8.8098,447.75,1738.15,0.8056,3.7967,16.2825,0.1854,6.0878,-2.4578,-0.0042,-0.5955,-0.3791,-0.3323,-0.1503,-0.3159,-0.0129,-0.0959,2.6141,0.9752,0.3468,0.8332,0.1668,0.0,57976800.0
493,0.45,0.5611,0.0037,8.784,439.6,1704.72,0.8515,3.9795,17.3465,0.1963,6.3855,-2.5619,-0.0045,-0.6224,-0.3895,-0.3629,-0.1447,-0.3278,-0.0134,-0.0997,2.626,0.9986,0.3673,0.8336,0.1664,0.0,58094400.0
494,0.45,0.4673,-0.0085,8.7643,418.16,1626.26,0.7654,3.5043,14.9143,0.1616,5.5767,-2.2671,-0.0041,-0.5822,-0.3742,-0.3361,-0.175,-0.2945,-0.0124,-0.0914,2.6356,0.9165,0.3418,0.8326,0.1674,0.0,58212000.0
495,0.45,0.6441,-0.0067,8.7413,438.37,1702.94,0.864,4.0614,17.4271,0.1997,6.5545,-2.6201,-0.0045,-0.6218,-0.3877,-0.3555,-0.1616,-0.3291,-0.0138,-0.103,2.6448,1.0652,0.3721,0.8321,0.1679,0.0,58329600.0
496,0.44,0.6206,-0.0059,8.7232,455.98,1772.27,0.8324,3.8589,16.5026,0.1791,6.1642,-2.4911,-0.0043,-0.6173,-0.3819,-0.3539,-0.1432,-0.3187,-0.013,-0.0988,2.6541,0.9732,0.3507,0.8321,0.1679,0.0,58447200.0
497,0.44,0.4686,-0.0069,8.7032,445.98,1736.89,0.8422,4.08,17.6375,0.1909,6.6605,-2.6415,-0.0042,-0.6175,-0.4044,-0.3689,-0.1333,-0.3374,-0.0135,-0.1013,2.6646,0.9766,0.3709,0.8327,0.1673,0.0,58564800.0
498,0.44,0.5509,-0.005,8.6811,452.1,1752.51,0.893,4.1963,18.7839,0.2006,6.7221,-2.6867,-0.0048,-0.6629,-0.4236,-0.3727,-0.1649,-0.3465,-0.0144,-0.1053,2.675,0.9291,0.3885,0.8328,0.1672,0.0,58682400.0
499,0.44,0.6236,-0.0074,8.6499,461.26,1769.35,0.8234,3.9671,16.9277,0.1841,6.4365,-2.5601,-0.0042,-0.6051,-0.3841,-0.369,-0.1758,-0.329,-0.0136,-0.1023,2.6847,1.0094,0.3622,0.8331,0.1669,0.0,58800000.0
500,0.44,0.4457,-0.0047,8.6365,451.8,1757.7,0.8447,3.8972,16.1594,0.1785,6.2252,-2.5017,-0.0044,-0.6236,-0.3939,-0.3484,-0.1458,-0.3213,-0.0131,-0.0993,2.6952,1.0823,0.3652,0.8328,0.1672,0.0,58917600.0
501,0.44,0.5216,-0.0059,8.6021,452.66,1769.4,0.8595,4.0412,17.0946,0.1952,6.4488,-2.6037,-0.0046,-0.6257,-0.3796,-0.3621,-0.1619,-0.3401,-0.0136,-0.1038,2.7053,0.9895,0.3641,0.8338,0.1662,0.0,59035200.0
502,0.44,0.5004,-0.0085,8.5744,455.0,1790.48,0.8851,4.2599,18.6151,0.2148,6.7822,-2.7016,-0.0047,-0.6467,-0.4289,-0.3546,-0.129,-0.3577,-0.0138,-0.1038,2.7124,0.9891,0.3712,0.835,0.165,0.0,59152800.0
503,0.44,0.5625,-0.0068,8.5293,410.03,1637.37,0.7959,3.7721,15.7507,0.1782,5.9993,-2.4209,-0.0042,-0.5942,-0.3816,-0.3304,-0.1345,-0.3217,-0.0125,-0.0965,2.7192,0.9837,0.3399,0.8347,0.1653,0.0,59270400.0
504,0.44,0.6375,-0.0051,8.5247,419.66,1670.71,0.8216,4.0277,16.8781,0.1868,6.5314,-2.5855,-0.0041,-0.6025,-0.3859,-0.3523,-0.1332,-0.3346,-0.0133,-0.1011,2.7282,1.0288,0.3457,0.8355,0.1645,0.0,59388000.0
505,0.44,0.5409,-0.0086,8.5009,422.05,1701.48,0.7366,3.5687,14.4877,0.1708,5.6409,-2.2772,-0.0039,-0.5525,-0.3469,-0.325,-0.1308,-0.3133,-0.0119,-0.0905,2.7363,0.9922,0.3099,0.835,0.165,0.0,59505600.0
506,0.44,0.6187,-0.0053,8.4847,432.79,1730.16,0.8725,4.1353,17.3334,0.1893,6.5918,-2.6373,-0.0046,-0.6473,-0.4254,-0.3596,-0.1563,-0.346,-0.0139,-0.1054,2.7469,1.0806,0.3687,0.8356,0.1644,0.0,59623200.0
507,0.44,0.5537,-0.0065,8.462,442.28,1736.39,0.8497,3.9756,17.1731,0.194,6.3441,-2.5206,-0.0044,-0.62,-0.406,-0.355,-0.1689,-0.3244,-0.0136,-0.1008,2.7582,0.9864,0.3579,0.8357,0.1643,0.0,59740800.0
508,0.44,0.5815,-0.0055,8.4621,435.29,1702.61,0.7431,3.5903,14.6788,0.1703,5.8157,-2.3147,-0.0038,-0.5411,-0.3404,-0.3168,-0.1307,-0.3046,-0.012,-0.0915,2.7686,1.0358,0.3292,0.8364,0.1636,0.0,59858400.0
509,0.44,0.5931,-0.0079,8.4396,425.11,1685.14,0.7626,3.7191,15.3536,0.1816,6.0203,-2.3701,-0.0038,-0.5454,-0.3383,-0.3154,-0.1206,-0.3049,-0.0122,-0.092,2.7767,0.9829,0.3154,0.8362,0.1638,0.0,59976000.0
510,0.44,0.6646,-0.007,8.435,427.06,1660.55,0.8179,3.8328,16.9723,0.1781,6.0788,-2.4327,-0.0043,-0.6049,-0.3997,-0.3421,-0.1397,-0.3229,-0.0129,-0.0963,2.7851,0.8837,0.3479,0.8361,0.1639,0.0,60093600.0
511,0.44,0.5855,-0.0081,8.4063,410.95,1622.08,0.7744,3.7356,15.2793,0.1766,6.0035,-2.3716,-0.004,-0.5628,-0.3653,-0.3338,-0.1419,-0.3143,-0.0125,-0.0943,2.7926,1.0237,0.3301,0.8353,0.1647,0.0,60211200.0
512,0.43,0.491,-0.0057,8.392,425.63,1670.88,0.8467,3.9118,17.5939,0.1814,6.245,-2.4796,-0.0045,-0.6265,-0.4068,-0.3347,-0.1396,-0.3215,-0.0131,-0.0994,2.8017,0.8824,0.3578,0.8349,0.1651,0.0,60328800.0
513,0.43,0.6852,-0.0053,8.3704,446.15,1730.13,0.8633,4.1036,17.8029,0.1999,6.6033,-2.5777,-0.0045,-0.6198,-0.386,-0.3769,-0.196,-0.3304,-0.0144,-0.103,2.811,1.0243,0.36,0.835,0.165,0.0,60446400.0
514,0.43,0.5761,-0.0045,8.362,419.38,1663.57,0.7704,3.4997,14.6154,0.1664,5.5408,-2.2156,-0.0042,-0.5698,-0.3793,-0.3078,-0.1377,-0.2932,-0.0119,-0.0891,2.8202,0.9484,0.3333,0.8339,0.1661,0.0,60564000.0
515,0.43,0.5302,-0.0043,8.3416,418.96,1645.13,0.7967,3.8067,16.4484,0.1761,6.1777,-2.4276,-0.0041,-0.5762,-0.3749,-0.362,-0.1529,-0.3163,-0.0129,-0.0972,2.8291,0.9502,0.3439,0.8323,0.1677,0.0,60681600.0
516,0.43,0.5632,-0.0086,8.3382,413.07,1609.14,0.7784,3.6564,15.0548,0.1721,5.8699,-2.3203,-0.004,-0.5693,-0.3637,-0.3274,-0.1459,-0.3048,-0.0123,-0.0922,2.8376,1.0487,0.3355,0.8321,0.1679,0.0,60799200.0
517,0.43,0.5876,-0.0061,8.3379,429.34,1690.93,0.8614,4.047,16.3263,0.1892,6.4608,-2.5383,-0.0046,-0.6313,-0.4076,-0.3653,-0.157,-0.3374,-0.0137,-0.1021,2.845,1.1508,0.3632,0.8322,0.1678,0.0,60916800.0
518,0.43,0.4322,-0.007,8.3049,447.32,1763.45,0.8621,3.982,17.0901,0.1843,6.3221,-2.514,-0.0046,-0.6369,-0.4167,-0.3446,-0.1319,-0.3378,-0.0131,-0.1014,2.855,1.0103,0.3716,0.8322,0.1678,0.0,61034400.0
519,0.43,0.4996,0.0018,8.3049,465.16,1815.46,0.8937,4.2383,18.2976,0.2007,6.7692,-2.6632,-0.0046,-0.644,-0.4181,-0.3727,-0.1588,-0.3533,-0.0142,-0.1059,2.865,1.029,0.379,0.8322,0.1678,0.0,61152000.0
520,0.43,0.4854,-0.0083,8.2815,457.62,1811.74,0.872,4.0534,16.7855,0.1861,6.3676,-2.5475,-0.0048,-0.646,-0.4198,-0.3634,-0.1409,-0.3534,-0.0136,-0.1027,2.8759,1.0939,0.3686,0.8323,0.1677,0.0,61269600.0
521,0.43,0.5005,-0.0059,8.2425,447.1,1762.61,0.861,4.1543,18.2807,0.1967,6.7052,-2.6172,-0.0044,-0.6195,-0.4096,-0.3569,-0.145,-0.3436,-0.0137,-0.1018,2.8862,0.9666,0.3575,0.8322,0.1678,0.0,61387200.0
522,0.43,0.5733,-0.0054,8.2405,466.77,1816.14,0.84,4.1208,17.167,0.1918,6.6083,-2.5984,-0.0043,-0.6002,-0.39,-0.3728,-0.1988,-0.3445,-0.0141,-0.106,2.8955,1.1013,0.3421,0.8333,0.1667,0.0,61504800.0
523,0.43,0.5276,-0.0075,8.2015,461.57,1806.46,0.8679,4.0495,17.1049,0.1884,6.4585,-2.5326,-0.0045,-0.6317,-0.4019,-0.3524,-0.1501,-0.3385,-0.0136,-0.1025,2.9083,1.0509,0.3636,0.8332,0.1668,0.0,61622400.0
524,0.43,0.5652,-0.0085,8.1851,446.09,1774.99,0.8434,4.1917,17.188,0.2034,6.8706,-2.6508,-0.0041,-0.5909,-0.3942,-0.3346,-0.1385,-0.3418,-0.0136,-0.1025,2.9186,1.1936,0.3491,0.8333,0.1667,0.0,61740000.0
525,0.43,0.5721,-0.003,8.1712,457.75,1783.73,0.8509,4.0755,17.546,0.1911,6.5142,-2.5624,-0.0044,-0.6108,-0.402,-0.3604,-0.1505,-0.3434,-0.0135,-0.1045,2.9309,1.0032,0.3495,0.8341,0.1659,0.0,61857600.0
526,0.43,0.6428,-0.0076,8.1275,471.56,1804.0,0.8452,4.0063,17.8867,0.1817,6.4643,-2.5179,-0.0044,-0.6155,-0.4068,-0.3511,-0.1557,-0.3281,-0.0135,-0.1028,2.9444,0.8966,0.359,0.8341,0.1659,0.0,61975200.0
527,0.43,0.5118,-0.0075,8.11,456.59,1790.7,0.8756,4.1618,17.2103,0.1969,6.599,-2.5813,-0.0046,-0.6295,-0.4159,-0.3693,-0.1432,-0.3429,-0.0137,-0.1045,2.9582,1.1345,0.3473,0.8339,0.1661,0.0,62092800.0
528,0.43,0.5206,-0.0048,8.0822,457.18,1770.65,0.8612,4.0201,17.5841,0.1895,6.447,-2.5167,-0.0045,-0.6163,-0.4074,-0.3317,-0.1534,-0.3261,-0.0133,-0.1012,2.969,0.9947,0.3587,0.8336,0.1664,0.0,62210400.0
529,0.43,0.4473,-0.0053,8.0728,469.17,1848.8,0.9002,4.2289,17.4811,0.2004,6.7336,-2.6355,-0.0048,-0.6558,-0.4008,-0.357,-0.1508,-0.3584,-0.0139,-0.1061,2.9823,1.1376,0.3728,0.8347,0.1653,0.0,62328000.0
530,0.42,0.5081,-0.0035,8.0565,464.83,1798.83,0.8537,4.0356,17.5899,0.1891,6.4574,-2.5016,-0.0044,-0.611,-0.4045,-0.3349,-0.1614,-0.3304,-0.0136,-0.1008,2.9919,0.995,0.348,0.8343,0.1657,0.0,62445600.0
531,0.42,0.5618,-0.0045,8.0377,489.63,1848.39,0.8958,4.1902,18.6632,0.1956,6.6729,-2.5962,-0.0047,-0.6397,-0.4042,-0.3691,-0.168,-0.3433,-0.0141,-0.1059,3.0033,0.9487,0.3603,0.8352,0.1648,0.0,62563200.0
532,0.42,0.5903,-0.0067,8.0267,456.5,1763.17,0.8372,3.9508,16.623,0.1813,6.3203,-2.4549,-0.0044,-0.6074,-0.4094,-0.3524,-0.1443,-0.3336,-0.0132,-0.0988,3.0151,1.0248,0.3583,0.8352,0.1648,0.0,62680800.0
533,0.42,0.4942,-0.003,8.0157,460.87,1803.05,0.8536,4.0687,17.117,0.1855,6.514,-2.5399,-0.0045,-0.625,-0.4097,-0.3666,-0.1651,-0.343,-0.0137,-0.104,3.0285,1.0279,0.3587,0.8348,0.1652,0.0,62798400.0
534,0.42,0.4322,-0.0065,7.9837,466.77,1860.32,0.9231,4.3425,17.8178,0.2013,6.8947,-2.6824,-0.0049,-0.6737,-0.4418,-0.3575,-0.1467,-0.3655,-0.0143,-0.1091,3.041,1.172,0.3825,0.835,0.165,0.0,62916000.0
535,0.42,0.4436,-0.005,7.9988,490.74,1913.57,0.9171,4.3831,18.8309,0.2113,7.0123,-2.6982,-0.0048,-0.654,-0.4255,-0.3739,-0.1589,-0.3625,-0.0145,-0.1083,3.0558,1.0864,0.3737,0.8357,0.1643,0.0,63033600.0
536,0.42,0.431,-0.0082,7.9656,489.13,1898.59,0.8748,4.1992,17.9326,0.1957,6.7258,-2.607,-0.0046,-0.6326,-0.4122,-0.3578,-0.1554,-0.3567,-0.014,-0.1058,3.0714,1.0382,0.3698,0.8355,0.1645,0.0,63151200.0
537,0.42,0.5226,-0.0059,7.9558,486.2,1877.45,0.8957,4.2129,18.0364,0.2026,6.6984,-2.5857,-0.0047,-0.6402,-0.4062,-0.3401,-0.1375,-0.3448,-0.0137,-0.1049,3.0866,1.0783,0.3546,0.8359,0.1641,0.0,63268800.0
538,0.42,0.5406,-0.0054,7.9301,492.48,1890.34,0.9211,4.306,18.4323,0.2026,6.852,-2.6361,-0.0049,-0.663,-0.4232,-0.364,-0.158,-0.3525,-0.0142,-0.1067,3.103,1.0356,0.3701,0.8361,0.1639,0.0,63386400.0
539,0.42,0.628,-0.0071,7.9103,476.89,1850.38,0.8833,4.1995,17.7315,0.1939,6.7506,-2.5913,-0.0045,-0.6386,-0.4023,-0.3721,-0.1474,-0.351,-0.014,-0.1041,3.1181,1.0597,0.3709,0.8362,0.1638,0.0,63504000.0
540,0.42,0.4903,-0.0046,7.9135,488.63,1869.78,0.9169,4.3556,18.8222,0.2041,6.9763,-2.6678,-0.0047,-0.6457,-0.4051,-0.3723,-0.1487,-0.3567,-0.0142,-0.108,3.1363,1.0538,0.3636,0.8358,0.1642,0.0,63621600.0
541,0.42,0.5028,-0.0027,7.9006,476.59,1819.33,0.8749,4.1491,17.558,0.1904,6.6132,-2.5518,-0.0045,-0.6371,-0.4102,-0.3431,-0.1362,-0.3484,-0.0136,-0.1038,3.1526,1.0478,0.3552,0.8358,0.1642,0.0,63739200.0
542,0.42,0.5564,-0.0054,7.8893,471.88,1866.16,0.8958,4.2603,17.6356,0.2011,6.7828,-2.6097,-0.0047,-0.6348,-0.3886,-0.3825,-0.1967,-0.3539,-0.0145,-0.1098,3.1687,1.1558,0.3552,0.8354,0.1646,0.0,63856800.0
543,0.42,0.5077,-0.0055,7.861,471.41,1862.51,0.9041,4.2584,17.5621,0.2014,6.7753,-2.6092,-0.0047,-0.6413,-0.4096,-0.3665,-0.1519,-0.3513,-0.014,-0.1069,3.1846,1.134,0.3596,0.8358,0.1642,0.0,63974400.0
544,0.42,0.5502,-0.0052,7.8452,457.87,1809.23,0.8634,4.1213,16.9596,0.1919,6.5668,-2.526,-0.0045,-0.6216,-0.3827,-0.3524,-0.1436,-0.3474,-0.0136,-0.1034,3.2022,1.1053,0.3425,0.8356,0.1644,0.0,64092000.0
545,0.42,0.4956,-0.005,7.8387,476.14,1866.63,0.9155,4.3152,17.6175,0.1923,6.8412,-2.6468,-0.0048,-0.6608,-0.4243,-0.3885,-0.1667,-0.3655,-0.0142,-0.109,3.2164,1.1813,0.3722,0.8367,0.1633,0.0,64209600.0
546,0.42,0.5303,-0.0061,7.8248,493.8,1937.8,0.9275,4.4297,19.0089,0.2075,7.0614,-2.7107,-0.0049,-0.6616,-0.4189,-0.3747,-0.1506,-0.371,-0.0146,-0.11,3.233,1.1024,0.3762,0.8371,0.1629,0.0,64327200.0
547,0.42,0.558,-0.0053,7.8113,485.22,1868.88,0.8868,4.2164,17.8883,0.1974,6.7075,-2.576,-0.0046,-0.6306,-0.3986,-0.3565,-0.1604,-0.3529,-0.0139,-0.1057,3.2484,1.0649,0.3482,0.8371,0.1629,0.0,64444800.0
548,0.42,0.4331,-0.0042,7.7903,446.05,1740.5,0.8665,4.1095,17.4901,0.1977,6.5227,-2.4972,-0.0046,-0.6209,-0.3818,-0.3592,-0.1664,-0.345,-0.0138,-0.1042,3.2609,1.0373,0.3436,0.8362,0.1638,0.0,64562400.0
549,0.42,0.4491,-0.0082,7.7731,482.79,1876.91,0.9187,4.3002,18.1272,0.2014,6.793,-2.6091,-0.0049,-0.6622,-0.4156,-0.3701,-0.1445,-0.3623,-0.0141,-0.1071,3.2741,1.1179,0.3661,0.836,0.164,0.0,64680000.0
550,0.42,0.5687,-0.0061,7.7469,476.02,1834.47,0.8821,4.1545,18.0858,0.1967,6.5705,-2.5249,-0.0048,-0.6322,-0.3871,-0.3798,-0.1948,-0.3543,-0.0143,-0.1059,3.2876,1.0188,0.3619,0.8367,0.1633,0.0,64797600.0
551,0.42,0.4701,-0.0058,7.7277,480.13,1886.25,0.913,4.3067,18.355,0.2,6.8641,-2.6152,-0.0048,-0.6516,-0.4052,-0.3924,-0.1784,-0.3577,-0.0145,-0.1093,3.3031,1.052,0.3678,0.8359,0.1641,0.0,64915200.0
552,0.41,0.4228,-0.0055,7.7061,499.77,1943.92,0.9247,4.4676,18.0043,0.2071,7.135,-2.7261,-0.0049,-0.6537,-0.4158,-0.4045,-0.2024,-0.3797,-0.0152,-0.1121,3.3175,1.1797,0.3755,0.8362,0.1638,0.0,65032800.0
553,0.41,0.4747,-0.0059,7.6856,470.22,1853.0,0.8731,4.1556,17.2917,0.1949,6.6207,-2.5184,-0.0045,-0.6165,-0.385,-0.3476,-0.1477,-0.3431,-0.0136,-0.1037,3.3303,1.1055,0.3374,0.8365,0.1635,0.0,65150400.0
554,0.41,0.4395,-0.0073,7.6778,484.3,1849.48,0.9146,4.3445,18.6632,0.204,6.936,-2.6324,-0.0047,-0.6462,-0.3982,-0.3818,-0.1684,-0.3597,-0.0144,-0.1088,3.3423,1.0643,0.363,0.8368,0.1632,0.0,65268000.0
555,0.41,0.4557,-0.007,7.6417,503.44,1898.18,0.8641,4.1805,17.9832,0.1994,6.7144,-2.5374,-0.0044,-0.606,-0.3587,-0.3448,-0.1572,-0.3493,-0.0137,-0.1044,3.3552,1.0592,0.3426,0.8377,0.1623,0.0,65385600.0
556,0.41,0.4408,-0.0027,7.6253,468.77,1838.6,0.9237,4.3281,17.5018,0.2049,6.8366,-2.5979,-0.0049,-0.6502,-0.3924,-0.3685,-0.1408,-0.3608,-0.0141,-0.1074,3.3653,1.1929,0.3518,0.8387,0.1613,0.0,65503200.0
557,0.41,0.5143,-0.0053,7.5997,466.89,1841.22,0.8939,4.3074,17.4194,0.209,6.8714,-2.5828,-0.0046,-0.622,-0.3641,-0.3425,-0.14,-0.3596,-0.0138,-0.1069,3.376,1.1573,0.3415,0.8393,0.1607,0.0,65620800.0
558,0.41,0.5094,-0.0073,7.5683,481.28,1852.52,0.8945,4.1926,18.6137,0.1934,6.6623,-2.5259,-0.0047,-0.6331,-0.387,-0.3654,-0.132,-0.3495,-0.0135,-0.1046,3.3866,1.0212,0.3545,0.8394,0.1605,0.0001,65738400.0
559,0.41,0.5496,-0.0029,7.5646,471.91,1810.14,0.9175,4.127,17.4436,0.1993,6.4772,-2.47,-0.005,-0.656,-0.4021,-0.3557,-0.1684,-0.3406,-0.0137,-0.105,3.3964,1.0572,0.3633,0.8401,0.1597,0.0002,65856000.0
560,0.41,0.4838,-0.0083,7.5304,460.28,1796.62,0.8708,4.0541,16.552,0.1868,6.4336,-2.4599,-0.0046,-0.6233,-0.4001,-0.3747,-0.1675,-0.3408,-0.0136,-0.1028,3.4073,1.1245,0.3538,0.8401,0.1597,0.0002,65973600.0
561,0.41,0.4426,-0.0073,7.5075,474.15,1847.42,0.9376,4.3811,19.1021,0.2056,6.9411,-2.6333,-0.005,-0.6628,-0.3964,-0.3901,-0.1609,-0.365,-0.0144,-0.1103,3.4211,1.0594,0.3686,0.8406,0.1591,0.0002,66091200.0
562,0.41,0.5678,-0.0039,7.5038,461.79,1798.72,0.7989,3.7857,16.184,0.1756,5.9811,-2.2668,-0.0043,-0.5801,-0.3568,-0.3454,-0.1697,-0.3229,-0.0128,-0.096,3.4325,0.9351,0.3201,0.841,0.1588,0.0002,66208800.0
563,0.41,0.4817,-0.0068,7.4697,486.51,1866.96,0.8891,4.2848,18.132,0.1986,6.8818,-2.5897,-0.0045,-0.6231,-0.3807,-0.3806,-0.1581,-0.3565,-0.014,-0.1075,3.4429,1.0952,0.3498,0.842,0.1578,0.0002,66326400.0
564,0.41,0.4708,-0.0035,7.4479,457.86,1773.8,0.8132,3.8644,16.6892,0.1771,6.147,-2.3273,-0.0042,-0.5801,-0.3675,-0.3256,-0.1265,-0.3273,-0.0125,-0.0967,3.4528,0.9598,0.3201,0.8421,0.1577,0.0002,66444000.0
565,0.41,0.499,-0.0077,7.4419,442.36,1704.98,0.7868,3.8302,16.3224,0.1778,6.1052,-2.2946,-0.004,-0.5602,-0.3297,-0.3271,-0.1368,-0.3266,-0.0124,-0.0957,3.4635,0.9541,0.3044,0.8418,0.158,0.0002,66561600.0
566,0.41,0.3812,-0.0048,7.4224,488.68,1872.08,0.927,4.35,18.7102,0.2063,6.9016,-2.598,-0.0049,-0.6544,-0.3886,-0.3888,-0.187,-0.3632,-0.0147,-0.1111,3.4766,1.0815,0.3676,0.8435,0.1563,0.0002,66679200.0
567,0.41,0.4198,-0.0046,7.3868,493.94,1896.15,0.9562,4.5102,19.7191,0.2025,7.1727,-2.7012,-0.005,-0.6777,-0.4126,-0.388,-0.14,-0.3848,-0.0147,-0.1118,3.4865,1.0882,0.3834,0.8441,0.1557,0.0002,66796800.0
568,0.41,0.5239,-0.0058,7.3654,504.54,1957.08,0.9354,4.4626,18.628,0.1945,7.109,-2.6936,-0.0048,-0.6641,-0.4226,-0.3978,-0.1494,-0.384,-0.0145,-0.1117,3.4998,1.1695,0.3744,0.8458,0.154,0.0002,66914400.0
569,0.41,0.6206,-0.0042,7.3665,474.44,1828.23,0.8683,4.1008,17.6256,0.1904,6.5292,-2.4478,-0.0044,-0.6061,-0.3734,-0.3582,-0.1438,-0.3421,-0.0134,-0.1031,3.5122,1.0402,0.3386,0.8466,0.1532,0.0002,67032000.0
570,0.41,0.5285,-0.0074,7.3464,478.01,1831.76,0.8518,4.0048,17.0719,0.1902,6.3173,-2.3773,-0.0045,-0.5982,-0.3607,-0.3515,-0.1388,-0.3371,-0.0129,-0.0998,3.5255,0.98,0.3227,0.8471,0.1527,0.0002,67149600.0
571,0.4,0.544,-0.0043,7.3408,480.43,1847.31,0.904,4.2579,18.1607,0.195,6.7992,-2.554,-0.0048,-0.6349,-0.3842,-0.3956,-0.1756,-0.3574,-0.0142,-0.1084,3.5379,1.0406,0.3623,0.8485,0.1513,0.0002,67267200.0
572,0.4,0.492,-0.0077,7.31,475.57,1842.44,0.8645,4.1431,17.5059,0.1947,6.6151,-2.4721,-0.0044,-0.601,-0.3603,-0.3866,-0.146,-0.3545,-0.0136,-0.1038,3.5485,1.0984,0.3379,0.8492,0.1506,0.0002,67384800.0
573,0.4,0.6544,-0.0056,7.2941,462.48,1802.42,0.7922,3.8156,15.991,0.1745,6.1069,-2.2853,-0.004,-0.5499,-0.322,-0.3362,-0.1404,-0.3197,-0.0124,-0.0961,3.5605,0.9934,0.2992,0.8498,0.1499,0.0002,67502400.0
574,0.4,0.5544,-0.0078,7.2664,439.34,1727.77,0.8064,3.9552,16.0211,0.1803,6.33,-2.3609,-0.0041,-0.5669,-0.3434,-0.3665,-0.1532,-0.3398,-0.0132,-0.0984,3.5736,1.1065,0.3156,0.8495,0.1503,0.0002,67620000.0
575,0.4,0.4837,-0.0047,7.2592,436.8,1717.6,0.8382,3.9632,16.6682,0.1793,6.2569,-2.3596,-0.0044,-0.6022,-0.3696,-0.3569,-0.1435,-0.3484,-0.0129,-0.1,3.5851,1.0181,0.3284,0.8481,0.1517,0.0002,67737600.0
576,0.4,0.5793,-0.0042,7.243,476.28,1822.54,0.8827,4.2052,17.7682,0.1916,6.6247,-2.503,-0.0048,-0.6426,-0.377,-0.3929,-0.151,-0.3863,-0.0139,-0.1053,3.5976,1.0788,0.3613,0.8491,0.1507,0.0002,67855200.0
577,0.4,0.4514,-0.0076,7.2248,473.6,1810.2,0.8431,3.9655,17.1818,0.1839,6.2674,-2.349,-0.0045,-0.6008,-0.3518,-0.3659,-0.1855,-0.3383,-0.0136,-0.1015,3.6103,0.9557,0.3292,0.8498,0.1498,0.0003,67972800.0
578,0.4,0.5413,-0.0061,7.2184,424.17,1668.71,0.7329,3.388,13.9347,0.161,5.3055,-1.9977,-0.0039,-0.5229,-0.3025,-0.3085,-0.153,-0.2961,-0.0115,-0.0864,3.6199,0.8912,0.2893,0.8497,0.1499,0.0004,68090400.0
